row_index,source,year,dat_score,between_unit_posaware,uniqueness_human_agnostic,in_reference_pool
8366,olson_pnas2021,2022,83.859047,81.757302,81.701350,0
8367,olson_pnas2021,2022,66.442017,75.324680,76.633565,0
8368,olson_pnas2021,2022,65.550079,75.328497,,1
8369,olson_pnas2021,2022,83.586151,80.677859,80.443400,0
8370,olson_pnas2021,2022,72.936989,78.833571,78.992331,0
8371,olson_pnas2021,2022,90.243980,83.789153,84.284738,0
8372,olson_pnas2021,2022,70.777306,77.551977,,1
8373,olson_pnas2021,2022,72.917488,76.752297,76.503992,0
8374,olson_pnas2021,2022,81.768074,81.779659,,1
8375,olson_pnas2021,2022,75.916939,79.732191,80.341492,0
8376,olson_pnas2021,2022,80.395409,81.166875,81.069316,0
8377,olson_pnas2021,2022,79.998260,79.069264,,1
8378,olson_pnas2021,2022,76.036758,77.260084,,1
8379,olson_pnas2021,2022,85.149620,81.012415,,1
8380,olson_pnas2021,2022,79.662773,78.658069,79.032462,0
8381,olson_pnas2021,2022,78.020081,78.301870,,1
8382,olson_pnas2021,2022,73.318497,78.884104,,1
8383,olson_pnas2021,2022,49.116810,73.666159,,1
8384,olson_pnas2021,2022,75.556015,77.344443,,1
8385,olson_pnas2021,2022,83.192947,83.268909,,1
8386,olson_pnas2021,2022,69.487694,76.333930,,1
8387,olson_pnas2021,2022,71.325615,78.007733,,1
8388,olson_pnas2021,2022,77.397644,78.056407,78.570791,0
8389,olson_pnas2021,2022,77.820351,76.520200,,1
8390,olson_pnas2021,2022,71.062622,76.231650,76.468718,0
8391,olson_pnas2021,2022,80.526382,80.997936,80.069463,0
8392,olson_pnas2021,2022,76.419937,77.850180,,1
8393,olson_pnas2021,2022,91.385635,87.218296,,1
8394,olson_pnas2021,2022,80.093613,79.760023,79.800547,0
8395,olson_pnas2021,2022,83.952744,81.771957,,1
8396,olson_pnas2021,2022,85.233932,81.527077,82.288013,0
8397,olson_pnas2021,2022,78.750298,78.663555,,1
8398,olson_pnas2021,2022,85.582008,,,0
8399,olson_pnas2021,2022,70.100548,79.552436,80.734619,0
8400,olson_pnas2021,2022,84.402245,81.180107,,1
8401,olson_pnas2021,2022,69.413673,76.651200,78.389613,0
8402,olson_pnas2021,2022,71.534470,76.234232,77.259281,0
8403,olson_pnas2021,2022,89.738068,85.992183,86.772397,0
8404,olson_pnas2021,2022,78.126648,81.796669,81.144495,0
8405,olson_pnas2021,2022,68.799370,79.407840,79.738174,0
8406,olson_pnas2021,2022,88.705170,82.011340,83.541828,0
8407,olson_pnas2021,2022,71.079605,78.044594,78.737318,0
8408,olson_pnas2021,2022,80.276093,78.940328,78.783942,0
8409,olson_pnas2021,2022,60.166313,74.771956,,1
8410,olson_pnas2021,2022,69.749413,75.197227,76.053580,0
8411,olson_pnas2021,2022,81.263504,79.468933,79.868677,0
8412,olson_pnas2021,2022,72.990196,76.921802,,1
8413,olson_pnas2021,2022,86.633095,83.737212,,1
8414,olson_pnas2021,2022,66.216019,78.570718,78.527023,0
8415,olson_pnas2021,2022,85.589012,80.924146,,1
8416,olson_pnas2021,2022,89.105431,84.262285,84.952487,0
8417,olson_pnas2021,2022,94.006416,91.641885,91.882064,0
8418,olson_pnas2021,2022,71.814278,78.340778,,1
8419,olson_pnas2021,2022,75.920425,81.994432,,1
8420,olson_pnas2021,2022,72.645432,78.836359,80.258721,0
8421,olson_pnas2021,2022,79.525597,80.100336,,1
8422,olson_pnas2021,2022,78.730911,78.257503,,1
8423,olson_pnas2021,2022,90.989403,89.437790,91.144603,0
8424,olson_pnas2021,2022,79.888245,80.077897,81.220615,0
8425,olson_pnas2021,2022,86.673668,84.505199,,1
8426,olson_pnas2021,2022,71.706589,76.481909,76.439097,0
8427,olson_pnas2021,2022,83.302551,83.857646,,1
8428,olson_pnas2021,2022,82.233223,81.737621,,1
8429,olson_pnas2021,2022,79.272858,80.543337,79.999996,0
8430,olson_pnas2021,2022,72.522621,77.126118,77.376183,0
8431,olson_pnas2021,2022,78.683189,78.066515,78.319865,0
8432,olson_pnas2021,2022,92.371986,85.928339,,1
8433,olson_pnas2021,2022,74.037102,76.867701,77.220559,0
8434,olson_pnas2021,2022,76.227745,77.348349,77.509357,0
8435,olson_pnas2021,2022,90.770515,84.695874,,1
8436,olson_pnas2021,2022,82.054260,83.009030,,1
8437,olson_pnas2021,2022,84.811333,82.463957,83.417956,0
8438,olson_pnas2021,2022,76.944695,,,0
8439,olson_pnas2021,2022,92.076530,84.802862,,1
8440,olson_pnas2021,2022,72.533325,77.828200,77.627976,0
8441,olson_pnas2021,2022,86.265495,83.157109,,1
8442,olson_pnas2021,2022,81.219414,77.385456,79.019640,0
8443,olson_pnas2021,2022,75.115028,76.966736,,1
8444,olson_pnas2021,2022,79.573715,80.052939,80.023859,0
8445,olson_pnas2021,2022,76.913696,79.333802,78.585031,0
8446,olson_pnas2021,2022,79.714828,79.309557,79.170970,0
8447,olson_pnas2021,2022,87.797150,86.066890,,1
8448,olson_pnas2021,2022,91.928932,86.761931,,1
8449,olson_pnas2021,2022,62.123680,77.876649,77.727983,0
8450,olson_pnas2021,2022,74.229431,77.397892,77.844161,0
8451,olson_pnas2021,2022,77.007141,76.449245,77.308104,0
8452,olson_pnas2021,2022,78.283203,79.734444,79.649522,0
8453,olson_pnas2021,2022,85.302635,82.176852,82.131251,0
8454,olson_pnas2021,2022,84.141907,80.832135,,1
8455,olson_pnas2021,2022,84.567467,82.798684,,1
8456,olson_pnas2021,2022,79.427216,79.694948,,1
8457,olson_pnas2021,2022,83.966133,81.827866,,1
8458,olson_pnas2021,2022,85.643303,84.239293,,1
8459,olson_pnas2021,2022,73.183601,77.162085,76.995253,0
8460,olson_pnas2021,2022,68.395271,85.102441,,1
8461,olson_pnas2021,2022,75.396851,78.807206,,1
8462,olson_pnas2021,2022,69.572151,78.113125,78.083694,0
8463,olson_pnas2021,2022,82.305717,80.750138,,1
8464,olson_pnas2021,2022,74.034912,77.354088,,1
8465,olson_pnas2021,2022,77.109009,79.729229,,1
8466,olson_pnas2021,2022,78.185562,78.784148,,1
8467,olson_pnas2021,2022,77.602684,79.509667,80.295192,0
8468,olson_pnas2021,2022,82.022820,81.452936,,1
8469,olson_pnas2021,2022,79.343941,,,0
8470,olson_pnas2021,2022,88.934067,83.770190,,1
8471,olson_pnas2021,2022,75.506905,76.454050,,1
8472,olson_pnas2021,2022,84.370720,82.621636,82.683215,0
8473,olson_pnas2021,2022,79.320946,78.346883,78.939672,0
8474,olson_pnas2021,2022,77.932137,78.697413,,1
8475,olson_pnas2021,2022,82.121658,79.389381,79.915415,0
8476,olson_pnas2021,2022,83.723312,81.007848,,1
8477,olson_pnas2021,2022,82.949654,81.100629,81.534306,0
8478,olson_pnas2021,2022,75.759964,78.669902,79.726782,0
8479,olson_pnas2021,2022,71.955177,75.961928,76.353165,0
8480,olson_pnas2021,2022,84.223282,81.038389,82.843205,0
8481,olson_pnas2021,2022,85.178497,82.212887,83.239556,0
8482,olson_pnas2021,2022,77.329666,79.265499,79.359466,0
8483,olson_pnas2021,2022,77.231911,77.624014,,1
8484,olson_pnas2021,2022,78.912201,78.893714,79.658778,0
8485,olson_pnas2021,2022,84.951675,83.192580,,1
8486,olson_pnas2021,2022,73.646042,76.870329,76.949028,0
8487,olson_pnas2021,2022,78.515961,76.807024,,1
8488,olson_pnas2021,2022,82.453430,,,0
8489,olson_pnas2021,2022,87.645370,83.215968,,1
8490,olson_pnas2021,2022,74.740242,78.001409,78.083021,0
8491,olson_pnas2021,2022,69.768867,76.401448,76.580335,0
8492,olson_pnas2021,2022,80.353699,80.704469,,1
8493,olson_pnas2021,2022,74.952744,77.631882,77.618001,0
8494,olson_pnas2021,2022,78.772835,79.270371,79.005445,0
8495,olson_pnas2021,2022,78.237068,79.717720,80.053220,0
8496,olson_pnas2021,2022,63.787376,80.121332,,1
8497,olson_pnas2021,2022,82.089439,80.663025,80.502713,0
8498,olson_pnas2021,2022,84.231140,80.502506,80.901097,0
8499,olson_pnas2021,2022,73.834732,78.225262,79.521742,0
8500,olson_pnas2021,2022,81.389465,78.457880,80.014168,0
8501,olson_pnas2021,2022,78.220886,79.756057,,1
8502,olson_pnas2021,2022,85.378197,79.694478,79.938290,0
8503,olson_pnas2021,2022,79.307762,78.577941,,1
8504,olson_pnas2021,2022,74.112061,77.264389,77.172973,0
8505,olson_pnas2021,2022,78.925758,79.866445,79.766596,0
8506,olson_pnas2021,2022,77.963928,78.210109,,1
8507,olson_pnas2021,2022,82.418907,79.408799,,1
8508,olson_pnas2021,2022,77.222130,77.632938,77.369755,0
8509,olson_pnas2021,2022,85.717491,82.684501,,1
8510,olson_pnas2021,2022,75.152519,77.842887,77.626238,0
8511,olson_pnas2021,2022,71.679504,77.742924,,1
8512,olson_pnas2021,2022,83.227867,83.371667,,1
8513,olson_pnas2021,2022,73.384514,77.229822,77.744161,0
8514,olson_pnas2021,2022,79.597977,77.788557,,1
8515,olson_pnas2021,2022,76.063087,79.691124,80.619726,0
8516,olson_pnas2021,2022,91.164001,88.340350,,1
8517,olson_pnas2021,2022,66.306641,79.270799,,1
8518,olson_pnas2021,2022,74.168304,85.372293,84.364062,0
8519,olson_pnas2021,2022,81.859306,77.835567,79.252960,0
8520,olson_pnas2021,2022,75.790009,78.905806,,1
8521,olson_pnas2021,2022,75.947151,81.983821,,1
8522,olson_pnas2021,2022,83.192146,81.870513,,1
8523,olson_pnas2021,2022,79.827263,79.689812,,1
8524,olson_pnas2021,2022,76.777786,81.146838,80.958012,0
8525,olson_pnas2021,2022,85.588501,82.468125,,1
8526,olson_pnas2021,2022,76.068649,77.991190,77.955882,0
8527,olson_pnas2021,2022,75.399635,79.091923,,1
8528,olson_pnas2021,2022,88.800659,86.629471,86.895121,0
8529,olson_pnas2021,2022,80.599388,82.409916,,1
8530,olson_pnas2021,2022,80.285057,81.329918,80.654414,0
8531,olson_pnas2021,2022,82.521561,78.260409,,1
8532,olson_pnas2021,2022,85.537285,80.547935,,1
8533,olson_pnas2021,2022,75.803123,78.760085,,1
8534,olson_pnas2021,2022,85.086975,81.682524,82.334023,0
8535,olson_pnas2021,2022,81.817101,81.124256,80.742678,0
8536,olson_pnas2021,2022,75.853470,78.467161,79.712924,0
8537,olson_pnas2021,2022,76.287170,80.416698,80.016727,0
8538,olson_pnas2021,2022,78.285179,78.014401,78.675813,0
8539,olson_pnas2021,2022,79.560753,79.986849,80.887828,0
8540,olson_pnas2021,2022,83.680435,84.833933,,1
8541,olson_pnas2021,2022,72.953873,81.469629,81.310163,0
8542,olson_pnas2021,2022,87.689522,84.262714,86.025745,0
8543,olson_pnas2021,2022,84.247643,82.522287,,1
8544,olson_pnas2021,2022,42.178173,74.004248,75.421590,0
8545,olson_pnas2021,2022,85.233307,83.209258,84.625655,0
8546,olson_pnas2021,2022,70.601585,78.383445,79.203765,0
8547,olson_pnas2021,2022,85.211319,81.311702,,1
8548,olson_pnas2021,2022,84.776649,81.717660,81.514500,0
8549,olson_pnas2021,2022,72.182304,78.257139,78.153165,0
8550,olson_pnas2021,2022,79.343086,80.118424,,1
8551,olson_pnas2021,2022,72.680542,76.239752,76.448150,0
8552,olson_pnas2021,2022,89.507019,86.099998,,1
8553,olson_pnas2021,2022,89.950981,84.019873,84.736303,0
8554,olson_pnas2021,2022,75.885117,80.195650,,1
8555,olson_pnas2021,2022,70.196243,75.670040,,1
8556,olson_pnas2021,2022,82.949669,85.064981,86.774187,0
8557,olson_pnas2021,2022,62.834846,79.110072,,1
8558,olson_pnas2021,2022,82.657692,81.713885,,1
8559,olson_pnas2021,2022,74.276176,78.667519,,1
8560,olson_pnas2021,2022,75.634216,77.963765,79.266595,0
8561,olson_pnas2021,2022,73.456612,78.222209,78.409895,0
8562,olson_pnas2021,2022,87.789917,83.641507,83.501280,0
8563,olson_pnas2021,2022,60.168266,74.557417,75.641134,0
8564,olson_pnas2021,2022,89.798424,83.673105,83.828693,0
8565,olson_pnas2021,2022,84.006500,81.491177,82.183921,0
8566,olson_pnas2021,2022,82.112465,79.512217,80.610799,0
8567,olson_pnas2021,2022,81.045845,79.892061,,1
8568,olson_pnas2021,2022,84.801140,81.699242,,1
8569,olson_pnas2021,2022,82.258957,81.071009,,1
8570,olson_pnas2021,2022,82.205566,80.524139,,1
8571,olson_pnas2021,2022,75.772850,77.293730,78.067205,0
8572,btb,2025,,,,0
8573,btb,2025,84.233681,82.063765,81.985596,0
8574,btb,2025,81.582138,81.038561,,1
8575,btb,2025,87.724068,83.449185,84.769349,0
8576,btb,2025,,,,0
8577,btb,2025,80.629417,79.638663,81.390474,0
8578,btb,2025,,,,0
8579,btb,2025,,,,0
8580,btb,2025,,,,0
8581,btb,2025,,,,0
8582,btb,2025,76.892944,76.974248,77.662084,0
8583,btb,2025,,,,0
8584,btb,2025,75.057709,81.476978,,1
8585,btb,2025,77.737289,77.515240,,1
8586,btb,2025,,,,0
8587,btb,2025,80.123070,79.709839,80.128086,0
8588,btb,2025,,,,0
8589,btb,2025,,,,0
8590,btb,2025,,,,0
8591,btb,2025,64.291962,75.888893,76.930362,0
8592,btb,2025,,,,0
8593,btb,2025,,,,0
8594,btb,2025,,,,0
8595,btb,2025,78.937042,78.392206,,1
8596,btb,2025,77.490707,78.330475,80.343381,0
8597,btb,2025,82.487640,80.458984,80.942928,0
8598,btb,2025,,,,0
8599,btb,2025,,,,0
8600,btb,2025,75.396469,77.134869,,1
8601,btb,2025,86.257317,83.450807,83.764100,0
8602,btb,2025,,,,0
8603,btb,2025,77.258713,78.911752,,1
8604,btb,2025,73.574463,79.441499,81.648550,0
8605,btb,2025,,,,0
8606,btb,2025,,,,0
8607,btb,2025,73.208221,77.620293,,1
8608,btb,2025,,,,0
8609,btb,2025,,,,0
8610,btb,2025,,,,0
8611,btb,2025,,,,0
8612,btb,2025,,,,0
8613,btb,2025,,,,0
8614,btb,2025,,,,0
8615,btb,2025,,,,0
8616,btb,2025,,,,0
8617,btb,2025,76.452591,75.809922,78.015581,0
8618,btb,2025,81.741432,80.889127,80.935276,0
8619,btb,2025,,,,0
8620,btb,2025,76.979256,77.928974,,1
8621,btb,2025,,,,0
8622,btb,2025,,,,0
8623,btb,2025,,,,0
8624,btb,2025,,,,0
8625,btb,2025,,,,0
8626,btb,2025,82.385811,80.871633,80.754797,0
8627,btb,2025,,,,0
8628,btb,2025,,,,0
8629,btb,2025,82.670578,83.257905,84.818460,0
8630,btb,2025,79.385445,79.723351,79.911952,0
8631,btb,2025,,,,0
8632,btb,2025,,,,0
8633,btb,2025,,,,0
8634,btb,2025,81.213966,79.502184,79.698483,0
8635,btb,2025,,,,0
8636,btb,2025,,,,0
8637,btb,2025,,,,0
8638,btb,2025,,,,0
8639,btb,2025,,,,0
8640,btb,2025,79.859444,79.407827,,1
8641,btb,2025,,,,0
8642,btb,2025,,,,0
8643,btb,2025,,,,0
8644,btb,2025,,,,0
8645,btb,2025,,,,0
8646,btb,2025,,,,0
8647,btb,2025,79.876122,79.507988,80.486334,0
8648,btb,2025,80.831268,79.504234,,1
8649,btb,2025,,,,0
8650,btb,2025,,,,0
8651,btb,2025,80.830162,81.937262,83.152149,0
8652,btb,2025,,,,0
8653,btb,2025,,,,0
8654,btb,2025,77.359184,78.216447,,1
8655,btb,2025,,,,0
8656,btb,2025,,,,0
8657,btb,2025,,,,0
8658,btb,2025,74.757957,78.089952,78.569405,0
8659,btb,2025,85.182983,83.956537,84.395537,0
8660,btb,2025,84.376236,84.461511,85.724623,0
8661,btb,2025,,,,0
8662,btb,2025,78.413666,78.158354,,1
8663,btb,2025,85.970016,84.461042,84.964384,0
8664,btb,2025,80.812767,78.985737,,1
8665,btb,2025,84.265572,81.407867,82.004426,0
8666,btb,2025,84.426567,81.032244,,1
8667,btb,2025,83.732315,82.026855,,1
8668,btb,2025,81.156776,79.460832,,1
8669,btb,2025,73.636902,78.921155,79.101310,0
8670,btb,2025,82.118973,84.101005,,1
8671,btb,2025,88.548004,90.213497,91.143329,0
8672,btb,2025,82.280853,79.284046,,1
8673,btb,2025,78.425461,81.023511,,1
8674,btb,2025,77.165756,77.297477,,1
8675,btb,2025,91.541115,88.207556,88.097115,0
8676,btb,2025,75.451118,77.855066,,1
8677,btb,2025,83.355072,81.661379,,1
8678,btb,2025,,,,0
8679,btb,2025,,,,0
8680,btb,2025,,,,0
8681,btb,2025,,,,0
8682,btb,2025,,,,0
8683,btb,2025,,,,0
8684,btb,2025,,,,0
8685,btb,2025,,,,0
8686,btb,2025,,,,0
8687,btb,2025,,,,0
8688,btb,2025,,,,0
8689,btb,2025,,,,0
8690,btb,2025,,,,0
8691,btb,2025,,,,0
8692,btb,2025,,,,0
8693,btb,2025,,,,0
8694,btb,2025,,,,0
8695,btb,2025,,,,0
8696,btb,2025,,,,0
8697,btb,2025,,,,0
8698,btb,2025,,,,0
8699,btb,2025,,,,0
8700,btb,2025,,,,0
8701,btb,2025,,,,0
8702,btb,2025,,,,0
8703,btb,2025,,,,0
8704,btb,2025,,,,0
8705,btb,2025,,,,0
8706,btb,2025,,,,0
8707,btb,2025,,,,0
8708,btb,2025,,,,0
8709,btb,2025,,,,0
8710,btb,2025,,,,0
8711,btb,2025,,,,0
8712,btb,2025,,,,0
8713,btb,2025,,,,0
8714,btb,2025,,,,0
8715,btb,2025,,,,0
8716,btb,2025,,,,0
8717,btb,2025,,,,0
8718,btb,2025,,,,0
8719,btb,2025,,,,0
8720,btb,2025,,,,0
8721,btb,2025,,,,0
8722,btb,2025,,,,0
8723,btb,2025,,,,0
8724,btb,2025,,,,0
8725,btb,2025,,,,0
8726,btb,2025,,,,0
8727,btb,2025,,,,0
8728,btb,2025,91.105698,85.665422,86.795295,0
8729,btb,2025,,,,0
8730,btb,2025,,,,0
8731,btb,2025,,,,0
8732,btb,2025,,,,0
8733,btb,2025,,,,0
8734,btb,2025,89.772346,83.016453,,1
8735,btb,2025,77.465912,78.790275,80.298627,0
8736,btb,2025,84.812477,80.768638,,1
8737,btb,2025,70.319550,77.032695,77.349378,0
8738,btb,2025,85.325394,82.589349,,1
8739,btb,2025,66.417870,79.538447,80.516058,0
8740,btb,2025,85.891548,82.683400,,1
8741,btb,2025,76.930466,79.426990,,1
8742,btb,2025,92.387802,87.558543,87.628460,0
8743,btb,2025,73.244766,76.952912,,1
8744,btb,2025,73.764389,76.275901,78.689581,0
8745,btb,2025,79.698875,79.121482,79.999059,0
8746,btb,2025,89.853439,85.788909,,1
8747,btb,2025,91.947899,88.976172,,1
8748,btb,2025,79.972992,80.218991,81.640490,0
8749,btb,2025,86.819366,89.930457,,1
8750,btb,2025,87.124794,84.274923,84.771362,0
8751,btb,2025,85.119347,81.635728,,1
8752,btb,2025,73.268539,76.273255,77.575923,0
8753,btb,2025,76.916786,80.326257,80.432599,0
8754,btb,2025,69.516960,75.965807,,1
8755,btb,2025,93.060776,86.600778,,1
8756,btb,2025,46.811302,78.103270,81.591804,0
8757,btb,2025,70.619057,77.791542,79.121796,0
8758,btb,2025,71.305115,75.689929,,1
8759,btb,2025,86.203766,83.682279,83.781319,0
8760,btb,2025,89.436104,83.828424,84.455894,0
8761,btb,2025,78.500465,80.253812,,1
8762,btb,2025,92.755440,89.529510,89.458683,0
8763,btb,2025,93.692902,91.867365,,1
8764,btb,2025,80.886795,80.496743,80.565203,0
8765,btb,2025,86.722656,84.165612,,1
8766,btb,2025,71.481201,79.167363,,1
8767,btb,2025,73.904099,80.485515,,1
8768,btb,2025,75.392929,77.327315,,1
8769,btb,2025,85.434082,90.110561,91.238357,0
8770,btb,2025,87.466118,84.260051,,1
8771,btb,2025,72.031013,78.374275,,1
8772,btb,2025,78.629753,75.586911,78.342549,0
8773,btb,2025,80.971596,85.009026,,1
8774,btb,2025,72.067642,76.134894,77.144726,0
8775,btb,2025,79.733780,80.511434,80.474919,0
8776,btb,2025,60.889549,76.159159,,1
8777,btb,2025,65.968536,78.652316,80.019232,0
8778,btb,2025,79.152008,80.349938,82.273136,0
8779,btb,2025,76.687813,77.855212,78.183785,0
8780,btb,2025,81.180626,83.841964,84.721797,0
8781,btb,2025,83.672127,81.748012,82.639976,0
8782,btb,2025,88.885788,86.631390,86.079170,0
8783,btb,2025,72.156303,76.353840,,1
8784,btb,2025,79.380882,79.359752,80.338321,0
8785,btb,2025,77.472893,78.560698,,1
8786,btb,2025,78.985527,78.878638,80.233027,0
8787,btb,2025,79.234558,81.241239,83.145310,0
8788,btb,2025,87.909142,88.341455,89.482412,0
8789,btb,2025,81.683250,81.737774,83.714737,0
8790,btb,2025,87.781319,81.972972,,1
8791,btb,2025,85.531662,88.704893,,1
8792,btb,2025,74.439316,78.876264,,1
8793,btb,2025,65.411743,74.734915,76.220905,0
8794,btb,2025,82.556999,81.707645,,1
8795,btb,2025,,,,0
8796,btb,2025,74.558609,79.637412,81.101608,0
8797,btb,2025,82.021835,79.291497,80.770499,0
8798,btb,2025,88.100151,83.683040,,1
8799,btb,2025,80.703499,82.619359,,1
8800,btb,2025,83.325623,81.505477,,1
8801,btb,2025,71.869026,77.407774,77.592669,0
8802,btb,2025,,,,0
8803,btb,2025,87.728119,86.497592,,1
8804,btb,2025,,,,0
8805,btb,2025,68.466156,73.887867,,1
8806,btb,2025,,,,0
8807,btb,2025,,,,0
8808,btb,2025,,,,0
8809,btb,2025,80.847977,79.477079,,1
8810,btb,2025,,,,0
8811,btb,2025,84.227821,82.140238,82.156052,0
8812,btb,2025,82.414108,79.158458,80.645350,0
8813,btb,2025,73.896568,81.991231,,1
8814,btb,2025,72.787437,76.274121,76.683573,0
8815,btb,2025,76.544106,79.258409,79.977306,0
8816,btb,2025,74.475967,77.049426,77.682266,0
8817,btb,2025,93.324127,89.799115,,1
8818,btb,2025,83.750450,84.008652,84.830437,0
8819,btb,2025,79.026207,78.581202,,1
8820,btb,2025,77.748230,78.954601,,1
8821,btb,2025,78.792694,80.059048,79.772139,0
8822,btb,2025,90.944305,87.029273,87.473369,0
8823,btb,2025,77.247131,77.636533,,1
8824,btb,2025,79.310242,78.398723,79.900616,0
8825,btb,2025,77.792549,78.171093,79.393798,0
8826,btb,2025,78.402832,80.796915,,1
8827,btb,2025,81.601624,80.014387,81.646338,0
8828,btb,2025,79.705551,80.433129,,1
8829,btb,2025,83.755127,79.648683,,1
8830,btb,2025,81.283173,80.233370,81.162177,0
8831,btb,2025,82.959831,81.129525,,1
8832,btb,2025,88.857460,82.932561,82.723361,0
8833,btb,2025,89.959732,87.493165,88.659895,0
8834,btb,2025,80.020126,79.209930,,1
8835,btb,2025,78.990799,80.750052,,1
8836,btb,2025,72.649620,76.555355,,1
8837,btb,2025,81.882446,79.302383,80.220136,0
8838,btb,2025,84.066185,83.708714,,1
8839,btb,2025,92.007393,96.361477,,1
8840,btb,2025,78.856049,80.437102,,1
8841,btb,2025,67.436592,76.185878,,1
8842,btb,2025,61.437828,79.843087,,1
8843,btb,2025,57.619404,77.578877,,1
8844,btb,2025,,,,0
8845,btb,2025,,,,0
8846,btb,2025,,,,0
8847,btb,2025,,,,0
8848,btb,2025,57.399742,81.104272,84.161863,0
8849,btb,2025,83.859879,80.429965,,1
8850,btb,2025,77.966217,76.753295,77.584099,0
8851,btb,2025,80.910919,78.157373,79.767371,0
8852,btb,2025,76.693207,77.998086,,1
